pokedex_number,name,primary_type,secondary_type,total,average,hp,attack,defense,sp_atk,sp_def,speed,generation,legendary,catch_rate,egg_group_1,egg_group_2,proportion_of_grass_moves,proportion_of_fire_moves,proportion_of_water_moves,proportion_of_bug_moves,proportion_of_normal_moves,proportion_of_dark_moves,proportion_of_poison_moves,proportion_of_electric_moves,proportion_of_ground_moves,proportion_of_ice_moves,proportion_of_fairy_moves,proportion_of_steel_moves,proportion_of_fighting_moves,proportion_of_psychic_moves,proportion_of_rock_moves,proportion_of_ghost_moves,proportion_of_dragon_moves,proportion_of_flying_moves,sum_moves
727,Incineroar,Fire,Dark,530,88.33,95,115,90,80,90,60,7,False,45,Field,,0.0,22.22,0.0,0.0,38.89,16.67,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,5.56,0.0,0.0,18.0
728,Popplio,Water,,320,53.33,50,54,54,66,56,40,7,False,45,Water 1,Field,0.0,0.0,28.57,0.0,35.71,0.0,0.0,0.0,0.0,7.14,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
729,Brionne,Water,,420,70.0,60,69,69,91,81,50,7,False,45,Water 1,Field,0.0,0.0,28.57,0.0,35.71,0.0,0.0,0.0,0.0,7.14,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
730,Primarina,Water,Fairy,530,88.33,80,74,74,126,116,60,7,False,45,Water 1,Field,0.0,0.0,33.33,0.0,33.33,0.0,0.0,0.0,0.0,6.67,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
731,Pikipek,Normal,Flying,265,44.17,35,75,30,30,30,65,7,False,255,Flying,,7.69,0.0,0.0,0.0,46.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,38.46,13.0
732,Trumbeak,Normal,Flying,355,59.17,55,85,50,40,50,75,7,False,120,Flying,,7.14,0.0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0.0,0.0,35.71,14.0
733,Toucannon,Normal,Flying,485,80.83,80,120,75,75,75,60,7,False,45,Flying,,6.67,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,40.0,15.0
734,Yungoos,Normal,,253,42.17,48,70,30,30,30,45,7,False,255,Field,,0.0,0.0,0.0,0.0,62.5,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,16.0
735,Gumshoos,Normal,,418,69.67,88,110,60,55,60,45,7,False,127,Field,,0.0,0.0,0.0,0.0,62.5,18.75,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,16.0
736,Grubbin,Bug,,300,50.0,47,62,45,55,45,46,7,False,255,Bug,,0.0,0.0,0.0,40.0,10.0,20.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
737,Charjabug,Bug,Electric,400,66.67,57,82,95,55,75,36,7,False,120,Bug,,0.0,0.0,0.0,30.77,7.69,15.38,0.0,23.08,15.38,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,13.0
738,Vikavolt,Bug,Electric,500,83.33,77,70,90,145,75,43,7,False,45,Bug,,0.0,0.0,0.0,26.32,10.53,10.53,0.0,26.32,10.53,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,5.26,19.0
739,Crabrawler,Fighting,,338,56.33,47,82,57,42,47,63,7,False,225,Water 3,,0.0,0.0,23.08,0.0,15.38,15.38,0.0,0.0,0.0,0.0,0.0,7.69,38.46,0.0,0.0,0.0,0.0,0.0,13.0
740,Crabominable,Fighting,Ice,478,79.67,97,132,77,62,67,43,7,False,60,Water 3,,0.0,0.0,14.29,0.0,14.29,7.14,0.0,0.0,0.0,21.43,0.0,7.14,35.71,0.0,0.0,0.0,0.0,0.0,14.0
741,Oricorio Baile Style,Fire,Flying,476,79.33,75,70,70,98,70,93,7,False,45,Flying,,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,43.75,16.0
741,Oricorio Pom-Pom Style,Electric,Flying,476,79.33,75,70,70,98,70,93,7,False,45,Flying,,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,43.75,16.0
741,Oricorio Pa'u Style,Psychic,Flying,476,79.33,75,70,70,98,70,93,7,False,45,Flying,,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,43.75,16.0
741,Oricorio Sensu Style,Ghost,Flying,476,79.33,75,70,70,98,70,93,7,False,45,Flying,,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,43.75,16.0
742,Cutiefly,Bug,Fairy,304,50.67,40,45,40,55,40,84,7,False,190,Bug,Fairy,27.27,0.0,0.0,27.27,9.09,9.09,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
743,Ribombee,Bug,Fairy,464,77.33,60,55,60,95,70,124,7,False,75,Bug,Fairy,23.08,0.0,0.0,30.77,15.38,7.69,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
744,Rockruff,Rock,,280,46.67,45,65,40,30,40,60,7,False,190,Field,,0.0,0.0,0.0,0.0,42.86,14.29,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,35.71,0.0,0.0,0.0,14.0
745,Lycanroc Midday Form,Rock,,487,81.17,75,115,65,55,65,112,7,False,90,Field,,0.0,0.0,0.0,0.0,38.89,16.67,0.0,0.0,5.56,0.0,0.0,0.0,5.56,0.0,33.33,0.0,0.0,0.0,18.0
745,Lycanroc Midnight Form,Rock,,487,81.17,85,115,75,55,75,82,7,False,90,Field,,0.0,0.0,0.0,0.0,38.89,16.67,0.0,0.0,5.56,0.0,0.0,0.0,11.11,0.0,27.78,0.0,0.0,0.0,18.0
745,Lycanroc Dusk Form,Rock,,487,81.17,75,117,65,55,65,110,7,False,90,Field,,0.0,0.0,0.0,0.0,39.13,17.39,0.0,0.0,4.35,0.0,0.0,0.0,13.04,0.0,26.09,0.0,0.0,0.0,23.0
746,Wishiwashi Solo Form,Water,,175,29.17,45,20,20,25,25,40,7,False,60,Water 2,,0.0,0.0,50.0,0.0,42.86,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
747,Mareanie,Poison,Water,305,50.83,50,53,62,43,52,45,7,False,190,Water 1,,0.0,0.0,8.33,8.33,8.33,8.33,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,12.0
748,Toxapex,Poison,Water,495,82.5,50,63,152,53,142,35,7,False,75,Water 1,,0.0,0.0,7.69,7.69,7.69,7.69,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,7.69,13.0
749,Mudbray,Ground,,385,64.17,70,100,70,45,55,45,7,False,190,Field,,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,30.77,0.0,0.0,15.38,30.77,0.0,0.0,0.0,0.0,0.0,13.0
750,Mudsdale,Ground,,500,83.33,100,125,100,55,85,35,7,False,60,Field,,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,30.77,0.0,0.0,15.38,30.77,0.0,0.0,0.0,0.0,0.0,13.0
751,Dewpider,Water,Bug,269,44.83,38,40,52,40,72,27,7,False,200,Water 1,Bug,0.0,0.0,35.71,28.57,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,14.0
752,Araquanid,Water,Bug,454,75.67,68,70,92,50,132,42,7,False,100,Water 1,Bug,0.0,0.0,33.33,26.67,13.33,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0,15.0
753,Fomantis,Grass,,250,41.67,40,55,35,50,35,35,7,False,190,Grass,,50.0,8.33,0.0,16.67,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
754,Lurantis,Grass,,480,80.0,70,105,90,80,90,45,7,False,75,Grass,,50.0,6.25,0.0,12.5,18.75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,16.0
755,Morelull,Grass,Fairy,285,47.5,40,35,55,65,75,15,7,False,190,Grass,,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,7.69,0.0,15.38,0.0,0.0,13.0
756,Shiinotic,Grass,Fairy,405,67.5,60,45,80,90,100,30,7,False,75,Grass,,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,7.69,0.0,15.38,0.0,0.0,13.0
757,Salandit,Poison,Fire,320,53.33,48,44,40,71,40,77,7,False,120,Monster,Dragon,0.0,21.43,0.0,0.0,21.43,7.14,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,14.0
758,Salazzle,Poison,Fire,480,80.0,68,64,60,111,60,117,7,False,45,Monster,Dragon,0.0,19.05,0.0,0.0,33.33,14.29,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,21.0
759,Stufful,Normal,Fighting,340,56.67,70,75,50,45,50,50,7,False,140,Field,,0.0,0.0,0.0,0.0,64.29,14.29,0.0,0.0,0.0,0.0,7.14,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.0
760,Bewear,Normal,Fighting,500,83.33,120,125,80,55,60,60,7,False,70,Field,,0.0,0.0,0.0,0.0,66.67,13.33,0.0,0.0,0.0,0.0,6.67,0.0,13.33,0.0,0.0,0.0,0.0,0.0,15.0
761,Bounsweet,Grass,,210,35.0,42,30,38,30,38,32,7,False,235,Grass,,30.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
762,Steenee,Grass,,290,48.33,52,40,48,40,48,62,7,False,120,Grass,,33.33,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
763,Tsareena,Grass,,510,85.0,72,120,98,50,98,72,7,False,45,Grass,,37.5,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,16.0
764,Comfey,Fairy,,485,80.83,51,52,90,82,110,100,7,False,60,Grass,,50.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,27.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
765,Oranguru,Normal,Psychic,490,81.67,90,60,80,90,110,60,7,False,45,Field,,0.0,0.0,0.0,0.0,14.29,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,0.0,0.0,0.0,0.0,14.0
766,Passimian,Fighting,,490,81.67,100,120,90,40,60,80,7,False,45,Field,,0.0,0.0,0.0,0.0,57.14,14.29,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,14.0
767,Wimpod,Bug,Water,230,38.33,25,35,40,20,30,80,7,False,90,Bug,Water 3,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
768,Golisopod,Bug,Water,530,88.33,75,125,140,60,90,40,7,False,45,Bug,Water 3,0.0,0.0,12.5,31.25,18.75,6.25,0.0,0.0,12.5,0.0,0.0,6.25,6.25,0.0,0.0,6.25,0.0,0.0,16.0
769,Sandygast,Ghost,Ground,320,53.33,55,55,80,70,45,15,7,False,140,Amorphous,,21.43,0.0,0.0,0.0,7.14,0.0,0.0,0.0,35.71,0.0,0.0,7.14,0.0,7.14,7.14,14.29,0.0,0.0,14.0
770,Palossand,Ghost,Ground,480,80.0,85,75,110,100,75,35,7,False,60,Amorphous,,21.43,0.0,0.0,0.0,7.14,0.0,0.0,0.0,35.71,0.0,0.0,7.14,0.0,7.14,7.14,14.29,0.0,0.0,14.0
771,Pyukumuku,Water,,410,68.33,55,60,130,30,130,5,7,False,60,Water 1,,0.0,0.0,7.14,0.0,42.86,14.29,21.43,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,14.0
772,Type: Null,Normal,,534,89.0,95,95,95,95,95,59,7,True,3,,,0.0,0.0,0.0,7.69,53.85,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,7.69,0.0,0.0,0.0,15.38,13.0
773,Silvally,Normal,,570,95.0,95,95,95,95,95,95,7,True,3,,,0.0,4.55,0.0,4.55,40.91,13.64,4.55,4.55,0.0,4.55,0.0,9.09,0.0,4.55,0.0,0.0,0.0,9.09,22.0
774,Minior Meteor Form,Rock,Flying,440,73.33,60,60,100,60,100,60,7,False,30,Mineral,,0.0,0.0,0.0,0.0,53.33,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,26.67,6.67,0.0,0.0,15.0
775,Komala,Normal,,480,80.0,65,115,65,75,95,65,7,False,45,Field,,7.69,0.0,0.0,0.0,76.92,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,13.0
776,Turtonator,Fire,Dragon,485,80.83,60,78,135,91,85,36,7,False,70,Monster,Dragon,0.0,33.33,0.0,0.0,46.67,0.0,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,6.67,0.0,15.0
777,Togedemaru,Electric,Steel,435,72.5,65,98,63,40,73,96,7,False,180,Field,Fairy,7.14,0.0,0.0,14.29,14.29,0.0,0.0,64.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
778,Mimikyu,Ghost,Fairy,476,79.33,55,90,80,50,105,96,7,False,45,Amorphous,,6.67,0.0,0.0,0.0,46.67,6.67,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,15.0
779,Bruxish,Water,Psychic,475,79.17,68,105,70,70,70,92,7,False,80,Water 2,,0.0,0.0,25.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,8.33,0.0,0.0,12.0
780,Drampa,Normal,Dragon,485,80.83,78,60,85,135,91,36,7,False,70,Monster,Dragon,0.0,0.0,0.0,0.0,46.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,30.77,7.69,13.0
781,Dhelmise,Ghost,Grass,517,86.17,70,131,100,86,90,40,7,False,25,Mineral,,27.78,0.0,5.56,0.0,22.22,5.56,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,16.67,0.0,0.0,18.0
782,Jangmo-o,Dragon,,300,50.0,45,55,65,45,45,45,7,False,45,Dragon,,0.0,0.0,0.0,0.0,61.54,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,30.77,0.0,13.0
783,Hakamo-o,Dragon,Fighting,420,70.0,55,75,90,65,70,65,7,False,45,Dragon,,0.0,0.0,0.0,0.0,53.33,0.0,0.0,0.0,0.0,0.0,0.0,13.33,6.67,0.0,0.0,0.0,26.67,0.0,15.0
784,Kommo-o,Dragon,Fighting,600,100.0,75,110,125,100,105,85,7,False,45,Dragon,,0.0,0.0,0.0,0.0,52.63,0.0,0.0,0.0,0.0,0.0,0.0,10.53,5.26,0.0,0.0,0.0,31.58,0.0,19.0
785,Tapu Koko,Electric,Fairy,570,95.0,70,115,85,95,75,130,7,True,3,,,0.0,0.0,5.88,0.0,23.53,0.0,0.0,41.18,0.0,0.0,11.76,0.0,0.0,11.76,0.0,0.0,0.0,5.88,17.0
786,Tapu Lele,Psychic,Fairy,570,95.0,70,85,75,130,115,95,7,True,3,,,5.88,0.0,5.88,0.0,17.65,5.88,0.0,0.0,0.0,0.0,23.53,0.0,0.0,35.29,0.0,5.88,0.0,0.0,17.0
787,Tapu Bulu,Grass,Fairy,570,95.0,70,130,115,85,95,75,7,True,3,,,35.29,0.0,5.88,5.88,35.29,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,5.88,0.0,0.0,0.0,0.0,17.0
788,Tapu Fini,Water,Fairy,570,95.0,70,75,115,95,130,85,7,True,3,,,0.0,0.0,50.0,0.0,5.56,0.0,0.0,0.0,0.0,11.11,22.22,0.0,0.0,5.56,0.0,0.0,0.0,5.56,18.0
789,Cosmog,Psychic,,200,33.33,43,29,31,29,31,37,7,True,45,,,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0
790,Cosmoem,Psychic,,400,66.67,43,29,131,29,131,37,7,True,45,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0
791,Solgaleo,Psychic,Steel,680,113.33,137,137,107,113,89,97,7,True,45,,,5.88,5.88,0.0,0.0,17.65,5.88,0.0,5.88,0.0,0.0,0.0,35.29,0.0,17.65,5.88,0.0,0.0,0.0,17.0
792,Lunala,Psychic,Ghost,680,113.33,137,113,89,137,107,97,7,True,45,,,0.0,0.0,0.0,0.0,5.88,5.88,0.0,0.0,0.0,0.0,11.76,0.0,0.0,35.29,5.88,29.41,0.0,5.88,17.0
793,Nihilego,Rock,Poison,570,95.0,109,53,47,127,131,103,7,True,45,,,0.0,0.0,0.0,0.0,23.53,0.0,35.29,0.0,0.0,0.0,0.0,0.0,0.0,23.53,17.65,0.0,0.0,0.0,17.0
794,Buzzwole,Bug,Fighting,570,95.0,107,139,139,53,53,79,7,True,45,,,0.0,0.0,0.0,12.5,25.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,56.25,0.0,0.0,0.0,0.0,0.0,16.0
795,Pheromosa,Bug,Fighting,570,95.0,71,137,37,137,37,151,7,True,45,,,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,12.5,0.0,0.0,0.0,6.25,16.0
796,Xurkitree,Electric,,570,95.0,83,89,71,173,71,83,7,True,45,,,12.5,0.0,0.0,0.0,6.25,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,16.0
797,Celesteela,Steel,Flying,570,95.0,97,101,103,107,101,61,7,True,45,,,31.25,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,12.5,0.0,0.0,0.0,16.0
798,Kartana,Grass,Steel,570,95.0,59,181,131,59,31,109,7,True,45,,,18.75,0.0,0.0,6.25,31.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,18.75,16.0
799,Guzzlord,Dark,Dragon,570,95.0,223,101,53,97,53,43,7,True,45,,,0.0,0.0,0.0,0.0,35.29,17.65,11.76,0.0,5.88,0.0,0.0,5.88,5.88,0.0,5.88,0.0,11.76,0.0,17.0
800,Necrozma,Psychic,,600,100.0,97,107,101,127,89,79,7,True,255,,,0.0,0.0,0.0,0.0,11.76,5.88,0.0,5.88,0.0,0.0,5.88,17.65,0.0,35.29,17.65,0.0,0.0,0.0,17.0
800,Necrozma Dusk Mane Necrozma,Psychic,Steel,680,113.33,97,157,127,113,109,77,7,True,255,,,0.0,0.0,0.0,0.0,11.76,5.88,0.0,5.88,0.0,0.0,5.88,17.65,0.0,35.29,17.65,0.0,0.0,0.0,17.0
800,Necrozma Dawn Wings Necrozma,Psychic,Ghost,680,113.33,97,113,109,157,127,77,7,True,255,,,0.0,0.0,0.0,0.0,11.76,5.88,0.0,5.88,0.0,0.0,5.88,17.65,0.0,35.29,17.65,0.0,0.0,0.0,17.0
800,Necrozma Ultra Necrozma,Psychic,Dragon,754,125.67,97,167,97,167,97,129,7,True,255,,,0.0,0.0,0.0,0.0,11.76,5.88,0.0,5.88,0.0,0.0,5.88,17.65,0.0,35.29,17.65,0.0,0.0,0.0,17.0
801,Magearna,Steel,Fairy,600,100.0,80,95,115,130,115,65,7,True,3,,,0.0,0.0,0.0,0.0,23.53,0.0,0.0,5.88,0.0,5.88,11.76,35.29,5.88,5.88,5.88,0.0,0.0,0.0,17.0
802,Marshadow,Fighting,Ghost,600,100.0,90,125,80,90,90,125,7,True,3,,,0.0,5.56,0.0,0.0,27.78,11.11,0.0,5.56,0.0,5.56,0.0,0.0,22.22,5.56,0.0,16.67,0.0,0.0,18.0
803,Poipole,Poison,,420,70.0,67,73,67,73,67,73,7,True,45,,,0.0,0.0,0.0,7.14,21.43,7.14,42.86,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,7.14,14.0
804,Naganadel,Poison,Dragon,540,90.0,73,73,73,127,73,121,7,True,45,,,0.0,0.0,0.0,5.88,17.65,5.88,35.29,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,11.76,17.65,17.0
805,Stakataka,Rock,Steel,570,95.0,61,131,211,53,101,13,7,True,30,,,0.0,0.0,0.0,0.0,43.75,0.0,0.0,6.25,0.0,0.0,0.0,18.75,0.0,0.0,31.25,0.0,0.0,0.0,16.0
806,Blacephalon,Fire,Ghost,570,95.0,53,127,53,151,79,107,7,True,30,,,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,25.0,0.0,0.0,16.0
807,Zeraora,Electric,,600,100.0,88,112,75,102,80,143,7,True,3,,,0.0,0.0,0.0,0.0,27.78,11.11,0.0,38.89,0.0,0.0,0.0,0.0,16.67,5.56,0.0,0.0,0.0,0.0,18.0
808,Meltan,Steel,,300,50.0,46,65,65,55,35,34,7,True,3,,,0.0,0.0,0.0,0.0,42.86,0.0,14.29,28.57,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,7.0
809,Melmetal,Steel,,600,100.0,135,143,143,80,65,34,7,True,3,,,0.0,0.0,0.0,0.0,40.0,0.0,6.67,26.67,0.0,0.0,0.0,13.33,13.33,0.0,0.0,0.0,0.0,0.0,15.0
810,Grookey,Grass,,310,51.67,50,65,50,40,40,65,8,False,45,Field,Grass,27.27,0.0,0.0,0.0,54.55,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
811,Thwackey,Grass,,420,70.0,70,85,70,55,60,80,8,False,45,Field,Grass,25.0,0.0,0.0,0.0,58.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
812,Rillaboom,Grass,,530,88.33,100,125,90,60,70,85,8,False,45,Field,Grass,31.25,0.0,0.0,0.0,56.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
813,Scorbunny,Fire,,310,51.67,50,71,40,40,40,69,8,False,45,Field,Human-Like,0.0,18.18,0.0,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,9.09,0.0,0.0,0.0,9.09,11.0
814,Raboot,Fire,,420,70.0,65,86,60,55,60,94,8,False,45,Field,Human-Like,0.0,18.18,0.0,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,9.09,0.0,0.0,0.0,9.09,11.0
815,Cinderace,Fire,,530,88.33,80,116,75,65,75,119,8,False,45,Field,Human-Like,0.0,21.43,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,7.14,0.0,0.0,0.0,7.14,14.0
816,Sobble,Water,,310,51.67,50,40,40,70,40,70,8,False,45,Water 1,Field,0.0,0.0,45.45,9.09,36.36,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
817,Drizzile,Water,,420,70.0,65,60,55,95,55,90,8,False,45,Water 1,Field,0.0,0.0,45.45,9.09,36.36,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
818,Inteleon,Water,,530,88.33,70,85,65,125,65,120,8,False,45,Water 1,Field,0.0,0.0,50.0,7.14,28.57,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,14.0
819,Skwovet,Normal,,275,45.83,70,55,55,35,35,25,8,False,255,Field,,7.69,0.0,0.0,0.0,61.54,7.69,7.69,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,13.0
820,Greedent,Normal,,460,76.67,120,95,95,55,75,20,8,False,90,Field,,7.14,0.0,0.0,0.0,64.29,7.14,7.14,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,14.0
821,Rookidee,Flying,,245,40.83,38,47,35,33,35,57,8,False,255,Flying,,0.0,0.0,0.0,0.0,36.36,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36,11.0
822,Corvisquire,Flying,,365,60.83,68,67,55,43,55,77,8,False,120,Flying,,0.0,0.0,0.0,0.0,36.36,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36,11.0
823,Corviknight,Flying,Steel,495,82.5,98,87,105,53,85,67,8,False,45,Flying,,0.0,0.0,0.0,0.0,28.57,21.43,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,28.57,14.0
824,Blipbug,Bug,,180,30.0,25,20,20,25,45,45,8,False,255,Bug,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
825,Dottler,Bug,Psychic,335,55.83,50,35,80,50,90,30,8,False,120,Bug,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,4.0
826,Orbeetle,Bug,Psychic,505,84.17,60,45,110,80,120,90,8,False,45,Bug,,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,6.25,0.0,0.0,16.0
827,Nickit,Dark,,245,40.83,40,28,28,47,52,50,8,False,255,Field,,0.0,0.0,0.0,0.0,27.27,72.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
828,Thievul,Dark,,455,75.83,70,58,58,87,92,90,8,False,127,Field,,0.0,0.0,0.0,0.0,23.08,76.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
829,Gossifleur,Grass,,250,41.67,40,40,60,40,60,10,8,False,190,Grass,,54.55,0.0,0.0,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
830,Eldegoss,Grass,,460,76.67,60,50,90,80,120,60,8,False,75,Grass,,61.54,0.0,0.0,0.0,38.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
831,Wooloo,Normal,,270,45.0,42,40,55,40,45,48,8,False,255,Field,,8.33,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,12.0
